,ResponseID,ExtendedSessionID,UserID,ScenarioOrder,Intervention,PedPed,Barrier,CrossingSignal,AttributeLevel,ScenarioTypeStrict,ScenarioType,DefaultChoice,NonDefaultChoice,DefaultChoiceIsOmission,NumberOfCharacters,DiffNumberOFCharacters,Saved,Template,DescriptionShown,LeftHand,UserCountry3,Man,Woman,Pregnant,Stroller,OldMan,OldWoman,Boy,Girl,Homeless,LargeWoman,LargeMan,Criminal,MaleExecutive,FemaleExecutive,FemaleAthlete,MaleAthlete,FemaleDoctor,MaleDoctor,Dog,Cat
10866,res_00005433_1,chatbot_extended,chatbot,0,1,1,0,2,Hoomans,Species,Species,,,,4,0,0,desktop,1,1,JPN,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
10867,res_00005433_2,chatbot_extended,chatbot,0,0,1,0,1,Pets,Species,Species,,,,4,0,1,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
10868,res_00005434_1,chatbot_extended,chatbot,0,1,0,1,0,High,Social Value,Social Value,,,,5,0,1,desktop,1,1,JPN,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0
10869,res_00005434_2,chatbot_extended,chatbot,0,0,0,0,1,Low,Social Value,Social Value,,,,5,0,0,desktop,1,0,JPN,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
10870,res_00005435_1,chatbot_extended,chatbot,0,0,0,1,0,High,Social Value,Social Value,,,,1,0,0,desktop,1,1,JPN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10871,res_00005435_2,chatbot_extended,chatbot,0,1,0,0,0,Low,Social Value,Social Value,,,,1,0,1,desktop,1,0,JPN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10872,res_00005436_1,chatbot_extended,chatbot,0,1,1,0,1,Fat,Fitness,Fitness,,,,2,0,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
10873,res_00005436_2,chatbot_extended,chatbot,0,0,1,0,2,Fit,Fitness,Fitness,,,,2,0,1,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
10874,res_00005437_1,chatbot_extended,chatbot,0,0,1,0,1,Fat,Fitness,Fitness,,,,4,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
10875,res_00005437_2,chatbot_extended,chatbot,0,1,1,0,2,Fit,Fitness,Fitness,,,,4,0,0,desktop,1,0,JPN,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
10876,res_00005438_1,chatbot_extended,chatbot,0,0,0,1,0,Less,Utilitarian,Utilitarian,,,,4,1,1,desktop,1,1,JPN,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10877,res_00005438_2,chatbot_extended,chatbot,0,1,0,0,2,More,Utilitarian,Utilitarian,,,,5,1,0,desktop,1,0,JPN,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
10878,res_00005439_1,chatbot_extended,chatbot,0,1,1,0,0,Hoomans,Species,Species,,,,4,0,1,desktop,1,1,JPN,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10879,res_00005439_2,chatbot_extended,chatbot,0,0,1,0,0,Pets,Species,Species,,,,4,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
10880,res_00005440_1,chatbot_extended,chatbot,0,1,1,0,1,Low,Social Value,Social Value,,,,1,0,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10881,res_00005440_2,chatbot_extended,chatbot,0,0,1,0,2,High,Social Value,Social Value,,,,1,0,1,desktop,1,0,JPN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10882,res_00005441_1,chatbot_extended,chatbot,0,0,1,0,2,Young,Age,Age,,,,3,0,0,desktop,1,1,JPN,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10883,res_00005441_2,chatbot_extended,chatbot,0,1,1,0,1,Old,Age,Age,,,,3,0,1,desktop,1,0,JPN,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10884,res_00005442_1,chatbot_extended,chatbot,0,0,0,1,0,Less,Utilitarian,Utilitarian,,,,3,2,1,desktop,1,1,JPN,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10885,res_00005442_2,chatbot_extended,chatbot,0,1,0,0,1,More,Utilitarian,Utilitarian,,,,5,2,0,desktop,1,0,JPN,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
10886,res_00005443_1,chatbot_extended,chatbot,0,1,1,0,1,Young,Age,Age,,,,2,0,0,desktop,1,1,JPN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10887,res_00005443_2,chatbot_extended,chatbot,0,0,1,0,2,Old,Age,Age,,,,2,0,1,desktop,1,0,JPN,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10888,res_00005444_1,chatbot_extended,chatbot,0,1,1,0,2,Fat,Fitness,Fitness,,,,4,0,0,desktop,1,1,JPN,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
10889,res_00005444_2,chatbot_extended,chatbot,0,0,1,0,1,Fit,Fitness,Fitness,,,,4,0,1,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
10890,res_00005445_1,chatbot_extended,chatbot,0,0,1,0,0,Hoomans,Species,Species,,,,2,0,1,desktop,1,1,JPN,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10891,res_00005445_2,chatbot_extended,chatbot,0,1,1,0,0,Pets,Species,Species,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10892,res_00005446_1,chatbot_extended,chatbot,0,1,1,0,1,Young,Age,Age,,,,4,0,0,desktop,1,1,JPN,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
10893,res_00005446_2,chatbot_extended,chatbot,0,0,1,0,2,Old,Age,Age,,,,4,0,1,desktop,1,0,JPN,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10894,res_00005447_1,chatbot_extended,chatbot,0,1,1,0,1,Young,Age,Age,,,,3,0,0,desktop,1,1,JPN,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10895,res_00005447_2,chatbot_extended,chatbot,0,0,1,0,2,Old,Age,Age,,,,3,0,1,desktop,1,0,JPN,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10896,res_00005448_1,chatbot_extended,chatbot,0,1,1,0,0,Female,Gender,Gender,,,,4,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
10897,res_00005448_2,chatbot_extended,chatbot,0,0,1,0,0,Male,Gender,Gender,,,,4,0,0,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
10898,res_00005449_1,chatbot_extended,chatbot,0,0,1,0,0,Female,Gender,Gender,,,,5,0,1,desktop,1,1,JPN,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0
10899,res_00005449_2,chatbot_extended,chatbot,0,1,1,0,0,Male,Gender,Gender,,,,5,0,0,desktop,1,0,JPN,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0
10900,res_00005450_1,chatbot_extended,chatbot,0,1,0,1,0,Fit,Fitness,Fitness,,,,3,0,0,desktop,1,1,JPN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10901,res_00005450_2,chatbot_extended,chatbot,0,0,0,0,1,Fat,Fitness,Fitness,,,,3,0,1,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
10902,res_00005451_1,chatbot_extended,chatbot,0,0,1,0,0,Fat,Fitness,Fitness,,,,1,0,1,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10903,res_00005451_2,chatbot_extended,chatbot,0,1,1,0,0,Fit,Fitness,Fitness,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10904,res_00005452_1,chatbot_extended,chatbot,0,0,1,0,0,Young,Age,Age,,,,3,0,1,desktop,1,1,JPN,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
10905,res_00005452_2,chatbot_extended,chatbot,0,1,1,0,0,Old,Age,Age,,,,3,0,0,desktop,1,0,JPN,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10906,res_00005453_1,chatbot_extended,chatbot,0,1,1,0,0,Hoomans,Species,Species,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10907,res_00005453_2,chatbot_extended,chatbot,0,0,1,0,0,Pets,Species,Species,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10908,res_00005454_1,chatbot_extended,chatbot,0,0,1,0,0,Low,Social Value,Social Value,,,,2,0,0,desktop,1,1,JPN,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10909,res_00005454_2,chatbot_extended,chatbot,0,1,1,0,0,High,Social Value,Social Value,,,,2,0,1,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10910,res_00005455_1,chatbot_extended,chatbot,0,0,1,0,2,Low,Social Value,Social Value,,,,3,0,0,desktop,1,1,JPN,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10911,res_00005455_2,chatbot_extended,chatbot,0,1,1,0,1,High,Social Value,Social Value,,,,3,0,1,desktop,1,0,JPN,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10912,res_00005456_1,chatbot_extended,chatbot,0,0,0,1,0,Male,Gender,Gender,,,,5,0,0,desktop,1,1,JPN,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1
10913,res_00005456_2,chatbot_extended,chatbot,0,1,0,0,0,Female,Gender,Gender,,,,5,0,1,desktop,1,0,JPN,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
10914,res_00005457_1,chatbot_extended,chatbot,0,1,0,1,0,More,Utilitarian,Utilitarian,,,,5,4,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0
10915,res_00005457_2,chatbot_extended,chatbot,0,0,0,0,0,Less,Utilitarian,Utilitarian,,,,1,4,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10916,res_00005458_1,chatbot_extended,chatbot,0,1,0,1,0,More,Utilitarian,Utilitarian,,,,5,3,1,desktop,1,1,JPN,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
10917,res_00005458_2,chatbot_extended,chatbot,0,0,0,0,1,Less,Utilitarian,Utilitarian,,,,2,3,0,desktop,1,0,JPN,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10918,res_00005459_1,chatbot_extended,chatbot,0,1,0,1,0,Old,Age,Age,,,,5,0,0,desktop,1,1,JPN,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10919,res_00005459_2,chatbot_extended,chatbot,0,0,0,0,2,Young,Age,Age,,,,5,0,1,desktop,1,0,JPN,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
10920,res_00005460_1,chatbot_extended,chatbot,0,1,0,1,0,Fat,Fitness,Fitness,,,,2,0,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
10921,res_00005460_2,chatbot_extended,chatbot,0,0,0,0,1,Fit,Fitness,Fitness,,,,2,0,1,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10922,res_00005461_1,chatbot_extended,chatbot,0,0,0,1,0,Young,Age,Age,,,,2,0,0,desktop,1,1,JPN,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10923,res_00005461_2,chatbot_extended,chatbot,0,1,0,0,2,Old,Age,Age,,,,2,0,1,desktop,1,0,JPN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10924,res_00005462_1,chatbot_extended,chatbot,0,1,1,0,2,Young,Age,Age,,,,3,0,0,desktop,1,1,JPN,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
10925,res_00005462_2,chatbot_extended,chatbot,0,0,1,0,1,Old,Age,Age,,,,3,0,1,desktop,1,0,JPN,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10926,res_00005463_1,chatbot_extended,chatbot,0,1,0,1,0,Pets,Species,Species,,,,4,0,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
10927,res_00005463_2,chatbot_extended,chatbot,0,0,0,0,0,Hoomans,Species,Species,,,,4,0,1,desktop,1,0,JPN,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
10928,res_00005464_1,chatbot_extended,chatbot,0,1,1,0,1,Female,Gender,Gender,,,,3,0,1,desktop,1,1,JPN,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
10929,res_00005464_2,chatbot_extended,chatbot,0,0,1,0,2,Male,Gender,Gender,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
10930,res_00005465_1,chatbot_extended,chatbot,0,0,0,1,0,Fat,Fitness,Fitness,,,,1,0,0,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10931,res_00005465_2,chatbot_extended,chatbot,0,1,0,0,1,Fit,Fitness,Fitness,,,,1,0,1,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10932,res_00005466_1,chatbot_extended,chatbot,0,1,1,0,0,Low,Social Value,Social Value,,,,5,0,1,desktop,1,1,JPN,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
10933,res_00005466_2,chatbot_extended,chatbot,0,0,1,0,0,High,Social Value,Social Value,,,,5,0,0,desktop,1,0,JPN,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
10934,res_00005467_1,chatbot_extended,chatbot,0,1,0,1,0,Hoomans,Species,Species,,,,4,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
10935,res_00005467_2,chatbot_extended,chatbot,0,0,0,0,1,Pets,Species,Species,,,,4,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
10936,res_00005468_1,chatbot_extended,chatbot,0,1,0,1,0,Male,Gender,Gender,,,,1,0,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10937,res_00005468_2,chatbot_extended,chatbot,0,0,0,0,2,Female,Gender,Gender,,,,1,0,1,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10938,res_00005469_1,chatbot_extended,chatbot,0,0,0,1,0,Old,Age,Age,,,,3,0,0,desktop,1,1,JPN,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10939,res_00005469_2,chatbot_extended,chatbot,0,1,0,0,0,Young,Age,Age,,,,3,0,1,desktop,1,0,JPN,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
10940,res_00005470_1,chatbot_extended,chatbot,0,1,0,1,0,Fat,Fitness,Fitness,,,,2,0,0,desktop,1,1,JPN,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10941,res_00005470_2,chatbot_extended,chatbot,0,0,0,0,1,Fit,Fitness,Fitness,,,,2,0,1,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10942,res_00005471_1,chatbot_extended,chatbot,0,1,0,1,0,Old,Age,Age,,,,3,0,0,desktop,1,1,JPN,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10943,res_00005471_2,chatbot_extended,chatbot,0,0,0,0,0,Young,Age,Age,,,,3,0,1,desktop,1,0,JPN,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10944,res_00005472_1,chatbot_extended,chatbot,0,0,1,0,0,Fat,Fitness,Fitness,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10945,res_00005472_2,chatbot_extended,chatbot,0,1,1,0,0,Fit,Fitness,Fitness,,,,1,0,0,desktop,1,0,JPN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10946,res_00005473_1,chatbot_extended,chatbot,0,1,1,0,2,Less,Utilitarian,Utilitarian,,,,1,4,0,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10947,res_00005473_2,chatbot_extended,chatbot,0,0,1,0,1,More,Utilitarian,Utilitarian,,,,5,4,1,desktop,1,0,JPN,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
10948,res_00005474_1,chatbot_extended,chatbot,0,0,0,1,0,Low,Social Value,Social Value,,,,2,0,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10949,res_00005474_2,chatbot_extended,chatbot,0,1,0,0,2,High,Social Value,Social Value,,,,2,0,1,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
10950,res_00005475_1,chatbot_extended,chatbot,0,0,0,1,0,Fit,Fitness,Fitness,,,,5,0,0,desktop,1,1,JPN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
10951,res_00005475_2,chatbot_extended,chatbot,0,1,0,0,0,Fat,Fitness,Fitness,,,,5,0,1,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
10952,res_00005476_1,chatbot_extended,chatbot,0,0,0,1,0,Fit,Fitness,Fitness,,,,1,0,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10953,res_00005476_2,chatbot_extended,chatbot,0,1,0,0,2,Fat,Fitness,Fitness,,,,1,0,1,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10954,res_00005477_1,chatbot_extended,chatbot,0,0,1,0,0,Less,Utilitarian,Utilitarian,,,,1,4,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10955,res_00005477_2,chatbot_extended,chatbot,0,1,1,0,0,More,Utilitarian,Utilitarian,,,,5,4,1,desktop,1,0,JPN,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
10956,res_00005478_1,chatbot_extended,chatbot,0,1,1,0,0,Hoomans,Species,Species,,,,5,0,1,desktop,1,1,JPN,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
10957,res_00005478_2,chatbot_extended,chatbot,0,0,1,0,0,Pets,Species,Species,,,,5,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
10958,res_00005479_1,chatbot_extended,chatbot,0,0,0,1,0,More,Utilitarian,Utilitarian,,,,4,1,0,desktop,1,1,JPN,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10959,res_00005479_2,chatbot_extended,chatbot,0,1,0,0,1,Less,Utilitarian,Utilitarian,,,,3,1,1,desktop,1,0,JPN,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10960,res_00005480_1,chatbot_extended,chatbot,0,0,0,1,0,Fat,Fitness,Fitness,,,,5,0,0,desktop,1,1,JPN,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
10961,res_00005480_2,chatbot_extended,chatbot,0,1,0,0,0,Fit,Fitness,Fitness,,,,5,0,1,desktop,1,0,JPN,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10962,res_00005481_1,chatbot_extended,chatbot,0,1,1,0,0,Hoomans,Species,Species,,,,4,0,1,desktop,1,1,JPN,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
10963,res_00005481_2,chatbot_extended,chatbot,0,0,1,0,0,Pets,Species,Species,,,,4,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
10964,res_00005482_1,chatbot_extended,chatbot,0,1,1,0,0,Young,Age,Age,,,,3,0,1,desktop,1,1,JPN,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10965,res_00005482_2,chatbot_extended,chatbot,0,0,1,0,0,Old,Age,Age,,,,3,0,0,desktop,1,0,JPN,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10966,res_00005483_1,chatbot_extended,chatbot,0,0,1,0,0,Low,Social Value,Social Value,,,,1,0,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10967,res_00005483_2,chatbot_extended,chatbot,0,1,1,0,0,High,Social Value,Social Value,,,,1,0,1,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10968,res_00005484_1,chatbot_extended,chatbot,0,1,0,1,0,More,Utilitarian,Utilitarian,,,,3,2,0,desktop,1,1,JPN,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
10969,res_00005484_2,chatbot_extended,chatbot,0,0,0,0,1,Less,Utilitarian,Utilitarian,,,,1,2,1,desktop,1,0,JPN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10970,res_00005485_1,chatbot_extended,chatbot,0,0,0,1,0,Female,Gender,Gender,,,,5,0,1,desktop,1,1,JPN,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
10971,res_00005485_2,chatbot_extended,chatbot,0,1,0,0,2,Male,Gender,Gender,,,,5,0,0,desktop,1,0,JPN,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10972,res_00005486_1,chatbot_extended,chatbot,0,0,0,1,0,Fit,Fitness,Fitness,,,,5,0,0,desktop,1,1,JPN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
10973,res_00005486_2,chatbot_extended,chatbot,0,1,0,0,1,Fat,Fitness,Fitness,,,,5,0,1,desktop,1,0,JPN,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
10974,res_00005487_1,chatbot_extended,chatbot,0,0,1,0,1,Low,Social Value,Social Value,,,,4,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
10975,res_00005487_2,chatbot_extended,chatbot,0,1,1,0,2,High,Social Value,Social Value,,,,4,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0
10976,res_00005488_1,chatbot_extended,chatbot,0,1,1,0,1,Low,Social Value,Social Value,,,,3,0,1,desktop,1,1,JPN,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10977,res_00005488_2,chatbot_extended,chatbot,0,0,1,0,2,High,Social Value,Social Value,,,,3,0,0,desktop,1,0,JPN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10978,res_00005489_1,chatbot_extended,chatbot,0,0,0,1,0,Fit,Fitness,Fitness,,,,1,0,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10979,res_00005489_2,chatbot_extended,chatbot,0,1,0,0,0,Fat,Fitness,Fitness,,,,1,0,1,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10980,res_00005490_1,chatbot_extended,chatbot,0,1,1,0,1,Female,Gender,Gender,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10981,res_00005490_2,chatbot_extended,chatbot,0,0,1,0,2,Male,Gender,Gender,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10982,res_00005491_1,chatbot_extended,chatbot,0,0,1,0,2,Less,Utilitarian,Utilitarian,,,,2,2,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
10983,res_00005491_2,chatbot_extended,chatbot,0,1,1,0,1,More,Utilitarian,Utilitarian,,,,4,2,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
10984,res_00005492_1,chatbot_extended,chatbot,0,1,1,0,0,Female,Gender,Gender,,,,1,0,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10985,res_00005492_2,chatbot_extended,chatbot,0,0,1,0,0,Male,Gender,Gender,,,,1,0,1,desktop,1,0,JPN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10986,res_00005493_1,chatbot_extended,chatbot,0,1,0,1,0,More,Utilitarian,Utilitarian,,,,3,2,1,desktop,1,1,JPN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10987,res_00005493_2,chatbot_extended,chatbot,0,0,0,0,0,Less,Utilitarian,Utilitarian,,,,1,2,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10988,res_00005494_1,chatbot_extended,chatbot,0,0,1,0,0,Female,Gender,Gender,,,,1,0,1,desktop,1,1,JPN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10989,res_00005494_2,chatbot_extended,chatbot,0,1,1,0,0,Male,Gender,Gender,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10990,res_00005495_1,chatbot_extended,chatbot,0,0,0,1,0,Fit,Fitness,Fitness,,,,4,0,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
10991,res_00005495_2,chatbot_extended,chatbot,0,1,0,0,2,Fat,Fitness,Fitness,,,,4,0,1,desktop,1,0,JPN,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
10992,res_00005496_1,chatbot_extended,chatbot,0,0,1,0,0,Low,Social Value,Social Value,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
